callid,CompanyNo,ServiceStatus,ServiceType,ServiceLevel,Severity,ItemOEM,ItemModel,ItemAssetType
31942,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7158-B4U,Server
31943,CR01936,E,Hardware,T/M,Medium,IMAC,LABOR,IMAC
31944,CR00145-01,E,Hardware,T/M,High,HP,MSA 2040,Storage
31946,CR00654,C,Hardware,T/M,Medium,HP,Z420,Workstation
31947,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7914-B2U,Server
31948,C00163-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
31949,CR00145-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
31950,CR01669,E,Hardware,HW-Premium ,Medium,HP,DL585 G7,Server
31951,CR00145-01,E,Hardware,HW-Premium ,High,IBM,7158-B4G,Server
31952,C00163-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
31953,CR00145-01,C,Hardware,T/M,Medium,IBM,2072-112,Storage
31954,CR00145-01,E,Hardware,HW-Premium ,High,IBM,7915-B2U,Server
31954,CR00145-01,E,Hardware,HW-Premium ,High,IBM,7915-B2U,Server
31955,CR00145-01,C,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
31956,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
31957,CR01883,C,Hardware,HW-Premium ,Medium,EMC,DD2500,Storage
31958,CR00145-01,C,Hardware,T/M,Medium,CISCO,2960G,Switch
31959,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
31959,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
31960,C01476,C,Hardware,HW-Premium ,Medium,EMC,CX4-240,Storage
31961,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
31961,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
31962,CR01883,C,Hardware,HW-Premium ,Medium,DELL,MD3200,Storage
31963,C00163-01,C,Hardware,HW-Enhanced,Medium,HP,Z640,Workstation
31964,C01476,C,Hardware,HW-Premium ,Medium,EMC,CX4-240,Storage
31966,CR00145-01,C,Hardware,T/M,Medium,Seagate,ST4000MN0125,Storage
31967,CR00145-01,C,Hardware,T/M,Critical,CISCO,2960G,Switch
31968,CR01669,C,Hardware,HW-Premium ,Medium,HP,MSA P2000,Storage
31969,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
31974,CR00145-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
31975,CR00145-01,C,Hardware,T/M,Medium,IBM,7945-AC1,Server
31976,CR00145-01,C,Hardware,T/M,Medium,IBM,7914-AC1,Server
31977,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,2072-12E,Storage
31978,CR00654,C,Hardware,T/M,Medium,HP,DL380 G8,Server
31979,CR00654,C,Hardware,T/M,Medium,HP,DL385p G8,Server
31980,CR00145-01,C,Hardware,T/M,Low,IMAC,LABOR,IMAC
31980,CR00145-01,C,Hardware,T/M,Low,IMAC,LABOR,IMAC
31981,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7914-B2U,Server
31982,CR00145-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
31983,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
31984,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
31985,C01660,C,Hardware,HW-Premium ,Medium,HP,DL380 G7,Server
31986,Cr00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
31987,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7914-AC1,Server
31988,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,2072-LEU,Storage
31989,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
31990,CR00145-01,C,Hardware,T/M,Medium,IBM,7915-AC1,Server
31991,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
31991,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
31993,C00163-01,C,Hardware,T/M,Medium,DELL,MD3200,Storage
31994,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
31995,CR00145-01,C,Hardware,T/M,Medium,IBM,7914-AC1,Server
31996,CR01669,E,Hardware,HW-Premium ,Medium,HP,DL560 G8,Server
31997,CR00145-01,E,Hardware,HW-Premium ,High,IBM,7158-AC1,Server
31998,CR01883,C,Hardware,HW-Premium ,Medium,DELL,R510,Server
31999,CR01883,C,Hardware,HW-Premium ,Medium,DELL,R720,Server
32001,CR00145,C,Hardware,T/M,Medium,DELL,R710,Server
32002,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7944-AC1,Server
32003,CR00145-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
32004,CR00654,C,Hardware,T/M,Medium,HP,Z620,Workstation
32005,C00510,E,Hardware,HW-Basic ,Medium,HP,5100TN,Printer
32005,C00510,E,Hardware,HW-Basic ,Medium,HP,5100TN,Printer
32006,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32011,C00510,E,Hardware,HW-Basic ,Medium,DELL,T5500,Workstation
32011,C00510,E,Hardware,HW-Basic ,Medium,DELL,T5500,Workstation
32014,CR00210,C,Hardware,HW-Premium ,Medium,DELL,R510,Server
32015,CR00654,C,Hardware,T/M,Medium,HP,Z420,Workstation
32015,CR00654,C,Hardware,T/M,Medium,HP,Z420,Workstation
32015,CR00654,C,Hardware,T/M,Medium,HP,Z420,Workstation
32016,CR00654,C,Hardware,T/M,Low,HP,Z420,Workstation
32016,CR00654,C,Hardware,T/M,Low,HP,Z420,Workstation
32017,CR00145-01,C,Hardware,T/M,Medium,IBM,7944-AC1,Server
32017,CR00145-01,C,Hardware,T/M,Medium,IBM,7944-AC1,Server
32017,CR00145-01,C,Hardware,T/M,Medium,IBM,7944-AC1,Server
32018,CR00145-01,E,Hardware,HW-Premium ,High,DELL,PS6500E,Storage
32018,CR00145-01,E,Hardware,HW-Premium ,High,DELL,PS6500E,Storage
32018,CR00145-01,E,Hardware,HW-Premium ,High,DELL,PS6500E,Storage
32019,C00163-01,C,Hardware,T/M,Medium,Hitachi,AMS500,Storage
32021,CR01883,E,Hardware,HW-Premium ,Medium,DELL,R900,Server
32022,CR00145-01,C,Hardware,T/M,Medium,IBM,7914-AC1,Server
32023,C00510,E,Hardware,HW-Basic ,Medium,DELL,P470,Workstation
32023,C00510,E,Hardware,HW-Basic ,Medium,DELL,P470,Workstation
32024,Cr00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32025,Cr00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32026,Cr00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32027,CR00145-01,C,Hardware,HW-Premium ,High,IBM,7944-D2G,Server
32028,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7158-B4G,Server
32030,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,2072-12E,Storage
32031,CR00145-01,C,Hardware,HW-Basic ,Medium,DELL,PS6500E,Storage
32032,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7377-C2G,Server
32033,CR00145-01,C,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32034,C00163-01,C,Hardware,T/M,Medium,EMC,LABOR,IMAC
32036,CR00145-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
32037,C00163-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
32037,C00163-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
32038,CR00145-01,C,Hardware,T/M,Medium,IBM,7646-AC1,Server
32039,Cr00145-01,C,Hardware,T/M,High,IMAC,LABOR,LABOR
32039,Cr00145-01,C,Hardware,T/M,High,IMAC,LABOR,LABOR
32043,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7914-B2U,Server
32047,CR00654,C,Software,T/M,High,DELL,OP 7010,Workstation
32048,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7944-D2U,Server
32053,CR00145-01,C,Hardware,HW-Premium ,High,IBM,7158-B4G,Server
32054,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32055,Cr00145-01,C,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32055,Cr00145-01,C,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32056,CR00145,C,Hardware,T/M,Medium,DELL,T3600,Workstation
32056,CR00145,C,Hardware,T/M,Medium,DELL,T3600,Workstation
32059,CR00145-01,C,Hardware,T/M,IMAC,IMAC,LABOR,LABOR
32060,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7944-AC1,Server
32060,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7944-AC1,Server
32061,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,2076-112,Storage
32061,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,2076-112,Storage
32062,CR00145-01,C,Hardware,T/M,Medium,IBM,7944-AC1,Server
32062,CR00145-01,C,Hardware,T/M,Medium,IBM,7944-AC1,Server
32063,CR01400,C,Hardware,T/M,Medium,DELL,R410,Server
32063,CR01400,C,Hardware,T/M,Medium,DELL,R410,Server
32064,CR01917,C,Hardware,T/M,Medium,DELL,RT320,Server
32068,CR00145,C,Hardware,T/M,Medium,DELL,T3600,Workstation
32069,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7377-AC1,Server
32070,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7944-D2G,Server
32071,CR00145-01,C,Hardware,T/M,Medium,IBM,7914-AC1,Server
32071,CR00145-01,C,Hardware,T/M,Medium,IBM,7914-AC1,Server
32073,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7945-D2G,Server
32075,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7945-AC1,Server
32077,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7914-B2U,Server
32078,CR00145-01,C,Hardware,T/M,Medium,IBM,7914-AC1,Server
32079,C00163-01,E,Hardware,HW-Basic ,Medium,DELL,MD3200i,Storage
32080,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7377-C2G,Server
32081,C01476,E,Hardware,HW-Premium ,Medium,EMC,CX4-240,Storage
32082,C01476,E,Hardware,HW-Premium ,Medium,EMC,CX4-480,Storage
32083,CR00145-01,C,Hardware,T/M,High,IMAC,LABOR,IMAC
32084,C01633,E,Hardware,HW-Premium ,Low,SUN,L700,Storage
32089,CR01883,E,Hardware,HW-Premium ,Medium,IBM,8202-E4D,Server
32091,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32092,C00163-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32094,CR00145-01,E,Hardware,HW-Premium ,Critical,IBM,7158-B4G,Server
32095,CR00145-01,C,Hardware,T/M,Medium,DELL,PS6500E,Storage
32096,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7158-B4U,Server
32098,CR00145-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
32099,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32102,CR01793,C,Hardware,HW-Basic ,Medium,HP,RX2660,Server
32103,CR00654,C,Hardware,T/M,High,DELL,OP 7010,Workstation
32104,CR00145-01,C,Hardware,T/M,Medium,IBM,7914-AC1,Server
32105,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32109,CR00145-01,C,Hardware,T/M,Medium,IBM,2072-12C,Storage
32111,CR00145-01,C,Hardware,T/M,IMAC,Cisco,4331,Router
32111,CR00145-01,C,Hardware,T/M,IMAC,Cisco,4331,Router
32111,CR00145-01,C,Hardware,T/M,IMAC,Cisco,4331,Router
32112,CR00145-01,C,Hardware,T/M,Medium,IBM,2072-12C,Storage
32113,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7944-D2G,Server
32115,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7944-D2G,Server
32116,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32117,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7944-AC1,Server
32118,C00163-01,C,Hardware,T/M,Medium,IBM,10AU-PUS,Workstation
32118,C00163-01,C,Hardware,T/M,Medium,IBM,10AU-PUS,Workstation
32122,CR01793,E,Hardware,HW-Basic ,Medium,HP,RX2660,Server
32123,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,2076-112,Storage
32124,CR00654,C,Hardware,T/M,Medium,DELL,R320,Server
32124,CR00654,C,Hardware,T/M,Medium,DELL,R320,Server
32125,CR00145,C,Hardware,T/M,Medium,DELL,R210,Server
32126,C00510,C,Hardware,HW-Basic ,Medium,DELL,P470,Workstation
32127,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7377-C2G,Server
32129,CR01883,C,Hardware,HW-Premium ,Medium,DELL,PE 2850,Server
32130,C00510,C,Hardware,HW-Basic ,Medium,DELL,P490,Workstation
32131,CR01617,E,Hardware,HW-Critical,Medium,DELL,R710,Server
32132,CR00145-01,C,Hardware,T/M,High,APC,SURTA3000RMXL3U,UPS
32132,CR00145-01,C,Hardware,T/M,High,APC,SURTA3000RMXL3U,UPS
32136,CR00654,C,Hardware,T/M,High,DELL,OP 7010,Workstation
32137,CR00654,C,Hardware,T/M,High,DELL,OP 7020,Workstation
32139,C01392,C,Hardware,HW-Premium ,Medium,SUN,SL500,Storage
32140,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7158-B4G,Server
32141,CR00654,C,Hardware,T/M,High,HP,Z400,Workstation
32141,CR00654,C,Hardware,T/M,High,HP,Z400,Workstation
32142,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7158-B4G,Server
32144,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7944-D2U,Server
32152,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,2076-112,Storage
32153,CR01669,E,Hardware,HW-Premium ,Medium,HP,DL380p G8,Server
32155,CR01936,C,Hardware,T/M,High,IMAC,LABOR,IMAC
32156,CR00145-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
32157,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7915-AC1,Server
32158,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32159,CR00145,C,Hardware,T/M,Medium,DELL,R720,Server
32164,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7377-C2G,Server
32165,CR00210,E,Hardware,HW-Premium ,Medium,DELL,R515,Server
32166,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,LABOR
32167,CR00145-01,C,Hardware,T/M,Medium,IBM,7947-AC1,Server
32168,CR01669,E,Hardware,HW-Premium ,Medium,HP,DL560 G8,Server
32170,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32172,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,2072-12C,Storage
32173,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7945-D2G,Server
32175,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32177,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7944-D2U,Server
32178,CR00145-01,E,Hardware,HW-Premium ,Critical,DELL,PS6500E,Storage
32178,CR00145-01,E,Hardware,HW-Premium ,Critical,DELL,PS6500E,Storage
32178,CR00145-01,E,Hardware,HW-Premium ,Critical,DELL,PS6500E,Storage
32178,CR00145-01,E,Hardware,HW-Premium ,Critical,DELL,PS6500E,Storage
32181,CR00145,C,Hardware,T/M,Medium,HP,RP5810,Workstation
32181,CR00145,C,Hardware,T/M,Medium,HP,RP5810,Workstation
32182,CR00145-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
32183,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32183,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32184,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7945-D2U,Server
32184,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7945-D2U,Server
32185,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32185,CR00145-01,E,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32186,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7377-C2M,Server
32187,CR00145-01,E,Hardware,HW-Basic ,Medium,IBM,2076-112,Storage
32187,CR00145-01,E,Hardware,HW-Basic ,Medium,IBM,2076-112,Storage
32187,CR00145-01,E,Hardware,HW-Basic ,Medium,IBM,2076-112,Storage
32191,CR00145-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
32192,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7944-AC1,Server
32193,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,2072-12C,Storage
32195,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,2076-112,Storage
32200,CR00654,E,Hardware,HW-Premium ,Medium,HP,DL360 G7,Server
32200,CR00654,E,Hardware,HW-Premium ,Medium,HP,DL360 G7,Server
32201,CR00145-01,C,Hardware,T/M,Medium,IBM,7914-AC1,Server
32202,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7377-AC1,Storage
32203,C01476,E,Hardware,HW-Premium ,Medium,EMC,CX4-240,Storage
32205,C00163-01,E,Hardware,HW-Basic ,Medium,DELL,MD1200,Storage
32206,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7945-D2G,Server
32207,CR00654,E,Hardware,HW-Premium ,Medium,HP,DL380 G7,Server
32208,CR01669,E,Hardware,HW-Premium ,High,DELL,R720xd,Server
32211,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32212,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7377-C2G,Server
32213,C01476,E,Hardware,HW-Premium ,Medium,EMC,CX4-240,Storage
32214,CR00145-01,C,Hardware,T/M,Medium,EMC,CX500,Storage
32214,CR00145-01,C,Hardware,T/M,Medium,EMC,CX500,Storage
32215,CR00145-01,C,Hardware,T/M,Medium,EMC,CX400,Storage
32216,CR00145-01,E,Hardware,T/M,Medium,EMC,CX300,Storage
32217,CR00145-01,C,Hardware,T/M,Medium,EMC,CX300,Storage
32218,CR00145-01,E,Hardware,HW-Premium ,High,DELL,PS6500E,Storage
32219,C01841,C,Hardware,T/M,Medium,HP,X1400,Storage
32219,C01841,C,Hardware,T/M,Medium,HP,X1400,Storage
32220,CR01669,C,Hardware,HW-Premium ,Medium,HP,DL385p G8,Server
32221,CR01669,C,Hardware,HW-Premium ,Medium,HP,DL380p G8,Server
32222,CR00145-01,C,Hardware,T/M,Medium,IBM,7914-AC1,Server
32223,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32224,CR01883,E,Hardware,HW-Premium ,Medium,DELL,MD3200,Storage
32224,CR01883,E,Hardware,HW-Premium ,Medium,DELL,MD3200,Storage
32226,C00208,E,Hardware,HW-Premium ,Medium,HP,DL380 G7,Server
32227,CR00654,C,Hardware,T/M,Medium,HP,Z440,Workstation
32229,CR00145-01,C,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32230,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7944-D2U,Server
32230,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7944-D2U,Server
32230,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7944-D2U,Server
32232,CR00145-01,E,Hardware,HW-Premium ,Critical,IBM,7914-B2G,Server
32234,CR00654,C,Hardware,T/M,Medium,HP,HP Z600,Workstation
32235,CR00145-01,C,Hardware,T/M,Medium,IBM,7944-AC1,Server
32235,CR00145-01,C,Hardware,T/M,Medium,IBM,7944-AC1,Server
32236,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,2076-112,Storage
32237,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32243,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,2076-112,Storage
32244,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7944-D2G,Server
32246,CR01883,C,Hardware,HW-Premium ,Medium,DELL,R720,Server
32247,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7944-AC1,Server
32248,CR00145-01,E,Hardware,HW-Basic ,Medium,DELL,PS6500E,Storage
32249,C01476,C,Hardware,HW-Premium ,Medium,EMC,CX4-240,Storage
32250,C01476,C,Hardware,HW-Premium ,Medium,EMC,CX4-480,Storage
32251,CR00145-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
32252,C00163-01,E,Hardware,HW-Enhanced,Medium,HP,Z620,Workstation
32252,C00163-01,E,Hardware,HW-Enhanced,Medium,HP,Z620,Workstation
32253,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,2072-12C,Storage
32257,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,LABOR
32262,CR01936,C,Unknown,T/M,IMAC,IMAC,LABOR,Switch
32263,CR00145-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
32264,CR00145-01,C,Hardware,T/M,High,IMAC,LABOR,LABOR
32267,C01476,E,Hardware,HW-Premium ,Medium,HP,RP7420,Server
32267,C01476,E,Hardware,HW-Premium ,Medium,HP,RP7420,Server
32268,CR00145-01,C,Hardware,T/M,Medium,APC,2200,UPS
32269,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,LABOR
32271,CR00654,C,Hardware,T/M,Medium,HP,Z420,Workstation
32272,CR00145-01,C,Hardware,T/M,Medium,IMAC,IMAC,IMAC
32273,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,LABOR
32274,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32275,CR01883,C,Hardware,HW-Premium ,Medium,DELL,MD3200,Storage
32275,CR01883,C,Hardware,HW-Premium ,Medium,DELL,MD3200,Storage
32275,CR01883,C,Hardware,HW-Premium ,Medium,DELL,MD3200,Storage
32278,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7914-B2G,Server
32279,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7945-D2G,Server
32280,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7377-C2U,Server
32281,CR00145-01,C,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32283,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32284,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7944-D2G,Server
32285,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7914-AC1,Server
32285,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7914-AC1,Server
32286,CR00145-01,E,Hardware,HW-Premium ,Medium,IBM,7944-AC1,Server
32287,CR00145-01,C,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32288,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32291,C00163-01,C,Hardware,T/M,Medium,DELL,R815,Server
32293,CR00145-01,C,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32294,C00317,C,Hardware,HW-Enhanced,High,SUN,UltraSPARC30,Workstation
32294,C00317,C,Hardware,HW-Enhanced,High,SUN,UltraSPARC30,Workstation
32294,C00317,C,Hardware,HW-Enhanced,High,SUN,UltraSPARC30,Workstation
32294,C00317,C,Hardware,HW-Enhanced,High,SUN,UltraSPARC30,Workstation
32295,CR00145-01,C,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32296,CR00654,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32297,CR01936,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32298,C00163-01,C,Hardware,T/M,Medium,Hitachi,AMS500,Storage
32298,C00163-01,C,Hardware,T/M,Medium,Hitachi,AMS500,Storage
32299,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32299,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32300,C00163-01,C,Hardware,T/M,Medium,Hitachi,AMS 2500,Storage
32301,CR01793,E,Hardware,HW-Basic ,High,HP,RX2660,Server
32301,CR01793,E,Hardware,HW-Basic ,High,HP,RX2660,Server
32301,CR01793,E,Hardware,HW-Basic ,High,HP,RX2660,Server
32301,CR01793,E,Hardware,HW-Basic ,High,HP,RX2660,Server
32301,CR01793,E,Hardware,HW-Basic ,High,HP,RX2660,Server
32303,CR00145-01,C,Hardware,T/M,Medium,IBM,2072-112,Storage
32306,CR00145-01,C,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32306,CR00145-01,C,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32311,CR00145,C,Hardware,T/M,Medium,DELL,OP 3010,Workstation
32311,CR00145,C,Hardware,T/M,Medium,DELL,OP 3010,Workstation
32312,CR00145,C,Hardware,T/M,Medium,DELL,MD1200,Storage
32312,CR00145,C,Hardware,T/M,Medium,DELL,MD1200,Storage
32313,CR00944,C,Hardware,HW-Basic ,Medium,EMC,CX3-20,Storage
32314,CR00145,C,Hardware,T/M,Medium,NETGEAR,RN12P1220,Storage
32315,CR00145,C,Hardware,T/M,Medium,DELL,PE 2950,Server
32316,CR00145-01,C,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32317,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7947-AC1,Server
32318,CR00145-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
32319,CR00145-01,C,Hardware,T/M,Medium,DELL,PS6500E,Storage
32320,CR00145-01,C,Hardware,T/M,Medium,DELL,PS6500E,Storage
32320,CR00145-01,C,Hardware,T/M,Medium,DELL,PS6500E,Storage
32321,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7946-AC1,Server
32322,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7377-C2G,Server
32322,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7377-C2G,Server
32323,CR00145,C,Hardware,T/M,Medium,HP,DL360 G6,Server
32328,C01476,C,Hardware,HW-Premium ,Medium,EMC,CX4-480,Storage
32329,C01476,C,Hardware,HW-Premium ,Medium,EMC,CX4-240,Storage
32330,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7945-D2G,Server
32331,CR00145-01,C,Hardware,HW-Premium ,Medium,IBM,7158-B4G,Server
32332,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,IMAC
32335,C00163-01,C,Hardware,T/M,Low,Hitachi,AMS 2500,Storage
32336,CR00145-01,C,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32336,CR00145-01,C,Hardware,HW-Premium ,Medium,DELL,PS6500E,Storage
32337,C00163-01,E,Hardware,HW-Premium ,High,DELL,T3600,Workstation
32338,CR00145-01,C,Hardware,T/M,Medium,IMAC,LABOR,LABOR
32339,CR00145-01,C,Hardware,T/M,Medium,APC,5000,UPS
32339,CR00145-01,C,Hardware,T/M,Medium,APC,5000,UPS
32339,CR00145-01,C,Hardware,T/M,Medium,APC,5000,UPS
32339,CR00145-01,C,Hardware,T/M,Medium,APC,5000,UPS
32340,CR00145-01,C,Hardware,T/M,Medium,APC,5000,UPS
32341,CR00145-01,C,Hardware,T/M,IMAC,IMAC,LABOR,IMAC
32342,CR00145-01,C,Hardware,T/M,High,APC,SYHF6K,UPS
32342,CR00145-01,C,Hardware,T/M,High,APC,SYHF6K,UPS
32343,CR00145-01,C,Hardware,T/M,IMAC,IMAC,LABOR,LABOR
32346,CR00145-01,C,Hardware,T/M,Medium,EMC,CX700,Storage
32347,C00163-01,C,Hardware,T/M,Medium,DELL,R520,Server
32348,CR00654,C,Hardware,HW-Premium ,Medium,DELL,PE 2950,Server
